Date,AAPL,MSFT,SPY
2011-01-26,126718900.0,74628800.0,141281500.0
2011-01-27,71256500.0,146938600.0,123302700.0
2011-01-28,148014300.0,141249400.0,295637300.0
2011-01-29,148014300.0,141249400.0,295637300.0
2011-01-30,148014300.0,141249400.0,295637300.0
2011-01-31,94311700.0,65029000.0,149249200.0
2011-02-01,106658300.0,62810700.0,167194300.0
2011-02-02,64738800.0,45824000.0,118323600.0
2011-02-03,98449400.0,60340100.0,145886700.0
2011-02-04,80460100.0,40412200.0,134634800.0
2011-02-05,80460100.0,40412200.0,134634800.0
2011-02-06,80460100.0,40412200.0,134634800.0
2011-02-07,121255400.0,68980900.0,112439100.0
2011-02-08,95260200.0,34904200.0,99072800.0
2011-02-09,120686300.0,52905100.0,146436700.0
2011-02-10,232137500.0,76672400.0,162708500.0
2011-02-11,91893200.0,83939700.0,137710300.0
2011-02-12,91893200.0,83939700.0,137710300.0
2011-02-13,91893200.0,83939700.0,137710300.0
2011-02-14,77604100.0,56766200.0,101690700.0
2011-02-15,71043700.0,44116500.0,119575400.0
2011-02-16,120289400.0,70817900.0,130183500.0
2011-02-17,132645800.0,57207300.0,109810500.0
2011-02-18,204014300.0,68667800.0,130002400.0
2011-02-19,204014300.0,68667800.0,130002400.0
2011-02-20,204014300.0,68667800.0,130002400.0
2011-02-21,204014300.0,68667800.0,130002400.0
2011-02-22,218138900.0,60889000.0,233116400.0
2011-02-23,167963600.0,60234100.0,227584000.0
2011-02-24,124975200.0,64494200.0,260431400.0
2011-02-25,95004700.0,53006300.0,141686900.0
2011-02-26,95004700.0,53006300.0,141686900.0
2011-02-27,95004700.0,53006300.0,141686900.0
2011-02-28,100768500.0,51379900.0,141585500.0
2011-03-01,114034200.0,60055000.0,258565500.0
2011-03-02,150647700.0,48658200.0,200277400.0
2011-03-03,125197100.0,68271500.0,176480100.0
2011-03-04,113316700.0,70437200.0,277202300.0
2011-03-05,113316700.0,70437200.0,277202300.0
2011-03-06,113316700.0,70437200.0,277202300.0
2011-03-07,136530800.0,64980400.0,216790400.0
2011-03-08,89079200.0,50549800.0,174615000.0
2011-03-09,113326500.0,39789100.0,153806000.0
2011-03-10,126884800.0,66549500.0,301291800.0
2011-03-11,117770100.0,49905800.0,225621800.0
2011-03-12,117770100.0,49905800.0,225621800.0
2011-03-13,117770100.0,49905800.0,225621800.0
2011-03-14,108989300.0,54473400.0,234974100.0
2011-03-15,180270300.0,76067300.0,359585400.0
2011-03-16,290502800.0,100725400.0,468670300.0
2011-03-17,164855600.0,62497000.0,254303700.0
2011-03-18,188303500.0,85486700.0,230435400.0
2011-03-19,188303500.0,85486700.0,230435400.0
2011-03-20,188303500.0,85486700.0,230435400.0
2011-03-21,102350500.0,46878100.0,153992600.0
2011-03-22,81480700.0,30895600.0,129538600.0
2011-03-23,93249100.0,43969000.0,148603100.0
2011-03-24,101178000.0,38696700.0,159129800.0
2011-03-25,112227500.0,57029800.0,155642800.0
2011-03-26,112227500.0,57029800.0,155642800.0
2011-03-27,112227500.0,57029800.0,155642800.0
2011-03-28,77338800.0,48973200.0,109762400.0
2011-03-29,88225200.0,40763500.0,129798800.0
2011-03-30,82351500.0,41999300.0,135835000.0
2011-03-31,68504800.0,63233700.0,132537100.0
2011-04-01,104665400.0,63114200.0,153850100.0
2011-04-02,104665400.0,63114200.0,153850100.0
2011-04-03,104665400.0,63114200.0,153850100.0
2011-04-04,115021200.0,35433700.0,100768900.0
2011-04-05,120682800.0,73651100.0,120791500.0
2011-04-06,100634800.0,65581400.0,120411600.0
2011-04-07,93361800.0,46134700.0,170731500.0
2011-04-08,94383800.0,39887600.0,147945400.0
2011-04-09,94383800.0,39887600.0,147945400.0
2011-04-10,94383800.0,39887600.0,147945400.0
2011-04-11,99736700.0,34286300.0,121385400.0
2011-04-12,106409800.0,36920400.0,161187400.0
2011-04-13,86555000.0,38144700.0,162059000.0
2011-04-14,75450200.0,55239900.0,161220400.0
2011-04-15,113401400.0,65080400.0,170006700.0
2011-04-16,113401400.0,65080400.0,170006700.0
2011-04-17,113401400.0,65080400.0,170006700.0
2011-04-18,152474700.0,58045100.0,210759300.0
2011-04-19,104844600.0,38892400.0,124258800.0
2011-04-20,175166600.0,61608600.0,156133800.0
2011-04-21,188452600.0,46892300.0,135935400.0
2011-04-22,188452600.0,46892300.0,135935400.0
2011-04-23,188452600.0,46892300.0,135935400.0
2011-04-24,188452600.0,46892300.0,135935400.0
2011-04-25,66636500.0,33525100.0,65757100.0
2011-04-26,84700000.0,69200000.0,146600000.0
2011-04-27,89053300.0,52689000.0,143031000.0
2011-04-28,90239800.0,80200000.0,124791100.0
2011-04-29,251586300.0,319317900.0,115094100.0
2011-04-30,251586300.0,319317900.0,115094100.0
2011-05-01,251586300.0,319317900.0,115094100.0
2011-05-02,110678400.0,89825600.0,126278700.0
2011-05-03,78337000.0,71892900.0,138375000.0
2011-05-04,97312600.0,73292300.0,182678500.0
2011-05-05,83992300.0,55600000.0,226900000.0
2011-05-06,70033600.0,55993000.0,222787200.0
2011-05-07,70033600.0,55993000.0,222787200.0
2011-05-08,70033600.0,55993000.0,222787200.0
2011-05-09,51186800.0,38696400.0,114104500.0
2011-05-10,70522900.0,120798700.0,114806900.0
2011-05-11,84000000.0,78600000.0,193564200.0
2011-05-12,80500000.0,77400000.0,171550700.0
2011-05-13,81529000.0,66812300.0,157444900.0
2011-05-14,81529000.0,66812300.0,157444900.0
2011-05-15,81529000.0,66812300.0,157444900.0
2011-05-16,112443800.0,91350900.0,141675400.0
2011-05-17,113083600.0,82882100.0,192686200.0
2011-05-18,83694100.0,53931100.0,135217900.0
2011-05-19,65292500.0,37783600.0,119489500.0
2011-05-20,84492100.0,45451500.0,182594900.0
2011-05-21,84492100.0,45451500.0,182594900.0
2011-05-22,84492100.0,45451500.0,182594900.0
2011-05-23,95900000.0,52692500.0,168700000.0
2011-05-24,80481800.0,47691800.0,147199600.0
2011-05-25,73556000.0,34904200.0,151050100.0
2011-05-26,55640200.0,78016600.0,164850000.0
2011-05-27,50899800.0,50251000.0,120921900.0
2011-05-28,50899800.0,50251000.0,120921900.0
2011-05-29,50899800.0,50251000.0,120921900.0
2011-05-30,50899800.0,50251000.0,120921900.0
2011-05-31,104438600.0,60196300.0,164731200.0
2011-06-01,138670700.0,74033500.0,233094300.0
2011-06-02,84695800.0,51487800.0,200466800.0
2011-06-03,78312500.0,60697700.0,234690200.0
2011-06-04,78312500.0,60697700.0,234690200.0
2011-06-05,78312500.0,60697700.0,234690200.0
2011-06-06,115485300.0,54778700.0,179951200.0
2011-06-07,132446300.0,41112600.0,161660500.0
2011-06-08,83430900.0,42205000.0,198696400.0
2011-06-09,68772200.0,42878700.0,160964400.0
2011-06-10,108488800.0,49327200.0,238629400.0
2011-06-11,108488800.0,49327200.0,238629400.0
2011-06-12,108488800.0,49327200.0,238629400.0
2011-06-13,82368300.0,47572500.0,207599800.0
2011-06-14,83642300.0,42894500.0,160570400.0
2011-06-15,99799000.0,49410200.0,300958000.0
2011-06-16,127647800.0,57184100.0,308032800.0
2011-06-17,153755000.0,83320400.0,233284900.0
2011-06-18,153755000.0,83320400.0,233284900.0
2011-06-19,153755000.0,83320400.0,233284900.0
2011-06-20,160161400.0,54338400.0,159479000.0
2011-06-21,123345600.0,49708700.0,193157300.0
2011-06-22,97645800.0,44287300.0,176703000.0
